2025-09-29 20:39:46 | INFO | reservation | login.py:69 | DF Update [row=0, col=heure]: '' -> '10:00 AM'
2025-09-29 22:59:11 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 22:59:49 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:00:27 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:00:55 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:01:23 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:02:00 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:02:38 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:03:14 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:03:52 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:04:30 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:04:59 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:05:28 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:05:56 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:06:24 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:06:54 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:07:22 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:07:51 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:08:21 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:08:50 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:09:19 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:09:48 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:10:17 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:10:46 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:11:23 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:11:52 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:12:21 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:12:50 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:13:19 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:13:48 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:14:16 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:14:46 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:15:16 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:15:44 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:16:14 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:16:42 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:17:11 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:17:40 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:18:10 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:18:38 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:19:06 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:19:35 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:20:05 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:20:34 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:21:02 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:21:31 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:22:01 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:22:28 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:22:55 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:23:24 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:23:52 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:24:21 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:24:49 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:25:18 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:25:47 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:26:15 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:26:44 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:27:14 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:27:43 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:28:12 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:28:42 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:29:07 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:29:31 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:30:00 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:30:28 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:30:56 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:31:26 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-29 23:31:53 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 11:44:00 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 11:44:09 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 11:44:11 | INFO | confirmation | confirmation.py:302 | [confirmation] nationality selected: indonesia
2025-09-30 11:44:13 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 11:44:13 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 11:44:27 | INFO | confirmation | confirmation.py:355 | [confirmation] OTP retrieved on attempt 1
2025-09-30 11:44:43 | INFO | confirmation | confirmation.py:558 | [confirmation] success ASMAN C9754487 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\01_00 am_C9754487.png
2025-09-30 12:05:23 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:05:33 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:05:37 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: indonesia
2025-09-30 12:05:38 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:05:39 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:05:52 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:06:08 | INFO | confirmation | confirmation.py:560 | [confirmation] success NARMIN E9596802 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\01_00 AM_E9596802.png
2025-09-30 12:06:40 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:06:49 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:06:53 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: indonesia
2025-09-30 12:06:55 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:06:55 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:07:08 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:07:20 | INFO | confirmation | confirmation.py:560 | [confirmation] success NAFISAH E0166956 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\01_00 AM_E0166956.png
2025-09-30 12:07:21 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:07:32 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:07:36 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: indonesia
2025-09-30 12:07:38 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:07:38 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:07:52 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:08:04 | INFO | confirmation | confirmation.py:560 | [confirmation] success ASIAH X6371628 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\01_00 AM_X6371628.png
2025-09-30 12:08:05 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:08:15 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:08:19 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: indonesia
2025-09-30 12:08:21 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:08:21 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:08:34 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:08:45 | INFO | confirmation | confirmation.py:560 | [confirmation] success BISRI X6634048 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\01_00 AM_X6634048.png
2025-09-30 12:08:46 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:08:57 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:09:01 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: iraq
2025-09-30 12:09:02 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:09:02 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:09:16 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:09:27 | INFO | confirmation | confirmation.py:560 | [confirmation] success nom1 A19095790 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\07_00 AM_A19095790.png
2025-09-30 12:09:28 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:09:38 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:09:43 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: iraq
2025-09-30 12:09:44 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:09:44 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:09:58 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:10:13 | INFO | confirmation | confirmation.py:560 | [confirmation] success nom1 B19663196 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\07_00 AM_B19663196.png
2025-09-30 12:10:14 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:10:25 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:10:29 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: iraq
2025-09-30 12:10:31 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:10:31 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:10:45 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:11:00 | INFO | confirmation | confirmation.py:560 | [confirmation] success nom1 B17538562 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\07_00 AM_B17538562.png
2025-09-30 12:11:01 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:11:11 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:11:15 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: iraq
2025-09-30 12:11:17 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:11:17 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:11:31 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:11:46 | INFO | confirmation | confirmation.py:560 | [confirmation] success nom1 B35074941 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\07_00 AM_B35074941.png
2025-09-30 12:11:47 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:11:57 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:12:01 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: iraq
2025-09-30 12:12:04 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:12:04 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:12:17 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:12:29 | INFO | confirmation | confirmation.py:560 | [confirmation] success nom1 B25097798 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\07_00 AM_B25097798.png
2025-09-30 12:12:29 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:12:40 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:12:43 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: iraq
2025-09-30 12:12:45 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:12:45 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:12:58 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:13:10 | INFO | confirmation | confirmation.py:560 | [confirmation] success nom1 A16803225 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\07_00 AM_A16803225.png
2025-09-30 12:13:11 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:13:22 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:13:26 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: iraq
2025-09-30 12:13:28 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:13:28 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:13:41 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:13:57 | INFO | confirmation | confirmation.py:560 | [confirmation] success nom1 A14699872 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\07_00 AM_A14699872.png
2025-09-30 12:13:57 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:14:08 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:14:12 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: iraq
2025-09-30 12:14:14 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:14:14 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:14:28 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:14:43 | INFO | confirmation | confirmation.py:560 | [confirmation] success nom1 A14702349 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\07_00 AM_A14702349.png
2025-09-30 12:14:44 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:14:54 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:14:58 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: iraq
2025-09-30 12:15:00 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:15:00 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:15:13 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:15:29 | INFO | confirmation | confirmation.py:560 | [confirmation] success nom1 B38779139 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\07_00 AM_B38779139.png
2025-09-30 12:15:30 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:15:40 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:15:45 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: iraq
2025-09-30 12:15:47 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:15:47 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:16:01 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:16:16 | INFO | confirmation | confirmation.py:560 | [confirmation] success nom1 A15107666 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\07_00 AM_A15107666.png
2025-09-30 12:16:17 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:16:28 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:16:32 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: iraq
2025-09-30 12:16:34 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:16:34 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:16:48 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:17:03 | INFO | confirmation | confirmation.py:560 | [confirmation] success nom1 B32815743 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\07_00 AM_B32815743.png
2025-09-30 12:17:04 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:17:14 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:17:19 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: iraq
2025-09-30 12:17:21 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:17:21 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:17:34 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:17:49 | INFO | confirmation | confirmation.py:560 | [confirmation] success nom1 A19364416 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\07_00 AM_A19364416.png
2025-09-30 12:17:50 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:18:00 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:18:05 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: iraq
2025-09-30 12:18:06 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:18:07 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:18:20 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:18:31 | INFO | confirmation | confirmation.py:560 | [confirmation] success nom1 A17446385 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\07_00 AM_A17446385.png
2025-09-30 12:18:32 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:18:43 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:18:48 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: iraq
2025-09-30 12:18:49 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:18:49 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:19:03 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:19:18 | INFO | confirmation | confirmation.py:560 | [confirmation] success nom1 A19363076 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\07_00 AM_A19363076.png
2025-09-30 12:19:19 | INFO | reservation | login.py:111 | Driver settings updated: waitForIdleTimeout=0, ignoreUnimportantViews=True
2025-09-30 12:19:29 | WARNING | reservation | login.py:163 | [safe_click] timeout waiting for NationalityPicker (attempt 1)
2025-09-30 12:19:34 | INFO | confirmation | confirmation.py:304 | [confirmation] nationality selected: egypt
2025-09-30 12:19:36 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_FINE_LOCATION
2025-09-30 12:19:36 | INFO | reservation | login.py:226 | ADB grant: pm grant com.moh.nusukapp android.permission.ACCESS_COARSE_LOCATION
2025-09-30 12:19:50 | INFO | confirmation | confirmation.py:357 | [confirmation] OTP retrieved on attempt 1
2025-09-30 12:20:05 | INFO | confirmation | confirmation.py:560 | [confirmation] success ABDELRAHMAN A42643847 -> C:\Users\msi\Desktop\AgenceHsounaVersionBETA\VersionBeta\hsouna\10_02__2025\femmes\07_00 AM_A42643847.png
